,emotion,gender,intensity,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,rms0,chroma_stft0,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,spec_cent0,spec_rolloff0,zcr0
243,01,02,01,-691.7705078125,58.35001754760742,-0.16634628176689148,13.950069427490234,5.050162315368652,1.484918475151062,-2.4031147956848145,-5.065945625305176,-10.645893096923828,-3.3528196811676025,0.25553834438323975,-2.5381245613098145,1.5399810075759888,-3.1401760578155518,-2.291840076446533,1.174087643623352,-5.226076126098633,-2.830360174179077,-0.17029106616973877,0.32976022362709045,0.0028101718053221703,0.6361013650894165,0.6451217532157898,0.581691324710846,0.5939172506332397,0.575994074344635,0.5310623049736023,0.5217328667640686,0.5802827477455139,0.639817476272583,0.6404279470443726,0.5639357566833496,0.5639259219169617,3201.194487675858,6115.964199634309,0.3568608710106383
244,03,02,01,-706.423828125,68.53697204589844,5.318073749542236,15.285588264465332,16.411542892456055,4.903662204742432,-4.973601341247559,-4.277157783508301,-3.7743051052093506,3.512722969055176,-6.660599231719971,0.8131625056266785,-0.7952598333358765,-0.6325259804725647,0.33852431178092957,0.7542331218719482,-1.1703847646713257,0.5194728970527649,-4.5821123123168945,1.9040989875793457,0.0020127883180975914,0.5037050247192383,0.494824081659317,0.4814111590385437,0.4664444923400879,0.47336795926094055,0.4762571156024933,0.4653465449810028,0.5387467741966248,0.5224934816360474,0.5469299554824829,0.5407849550247192,0.519743800163269,2799.7591264213106,5462.732701868444,0.2137647508741259
245,04,02,01,-711.0923461914062,73.75453186035156,9.470779418945312,14.399643898010254,8.483209609985352,15.124581336975098,1.3748576641082764,-8.810951232910156,-3.2665021419525146,6.368174076080322,5.952904224395752,-3.4776246547698975,5.669840335845947,0.7570202946662903,1.4536415338516235,6.5966410636901855,-0.029313107952475548,-0.06480508297681808,1.9263842105865479,3.116504192352295,0.001764220534823835,0.4645494222640991,0.42580053210258484,0.3956345021724701,0.4304423928260803,0.49303123354911804,0.5325110554695129,0.5627076029777527,0.5924891829490662,0.5550620555877686,0.4934689700603485,0.4728620648384094,0.453174889087677,2550.8290878121784,5347.228736598996,0.22320512089416059
246,03,02,01,-549.8592529296875,65.72301483154297,-11.089277267456055,17.558692932128906,8.731515884399414,-6.949162483215332,-3.788701295852661,-9.358243942260742,-11.493104934692383,1.0536082983016968,-4.6474995613098145,-5.840089797973633,0.0026546716690063477,1.3021838665008545,-3.7738051414489746,-3.2530837059020996,-5.958418846130371,-0.0982050895690918,-2.082843780517578,-3.8635826110839844,0.010125378146767616,0.4122656285762787,0.42887377738952637,0.4058503210544586,0.45988383889198303,0.44182077050209045,0.39802613854408264,0.3972274661064148,0.4514785706996918,0.6286321878433228,0.6075698137283325,0.4963873326778412,0.4275057315826416,2694.8033032026897,5191.318817138672,0.297247314453125
247,03,02,02,-479.6311340332031,55.529052734375,-17.129690170288086,12.498977661132812,3.9793715476989746,-11.6648588180542,-4.453736782073975,-5.160589218139648,-15.591069221496582,-0.7832933664321899,-4.504035949707031,-9.388216018676758,-0.7032716870307922,-4.1464128494262695,-5.186326026916504,-3.2837204933166504,-5.880598545074463,-3.78579044342041,-3.7100532054901123,-4.3840484619140625,0.018920136615633965,0.4621897339820862,0.4560404121875763,0.437626451253891,0.47880223393440247,0.4050367474555969,0.4148690402507782,0.42305049300193787,0.4852166175842285,0.5230656862258911,0.5834006071090698,0.5983238816261292,0.5029556155204773,2762.7234090936236,5368.069979039634,0.29324564119664637
248,04,02,02,-528.1188354492188,47.4382438659668,2.8387598991394043,15.07408618927002,8.268796920776367,3.7106919288635254,-9.55620288848877,-4.531647205352783,-3.694255828857422,-5.804727077484131,-2.2801826000213623,-4.42189359664917,-3.288170337677002,-0.538516104221344,-1.3333877325057983,0.24595867097377777,-1.1917834281921387,2.277310371398926,-0.1595117598772049,4.148500442504883,0.010441810823976994,0.4539579153060913,0.4852651357650757,0.5009975433349609,0.5299730896949768,0.5969597101211548,0.6426852941513062,0.5989693999290466,0.5807859897613525,0.5700921416282654,0.5222165584564209,0.5024828910827637,0.4623805284500122,2346.768620767572,4256.728402727601,0.15051763457369943
249,03,02,02,-481.0382385253906,57.14356231689453,-17.732309341430664,2.9200878143310547,7.259680271148682,-12.401440620422363,-15.324483871459961,-7.5373053550720215,-14.808435440063477,-1.5283329486846924,-1.631822109222412,-4.194729328155518,-5.267103672027588,2.555666446685791,-7.270432949066162,1.4874985218048096,-4.299845218658447,-5.085280418395996,-2.9583396911621094,-2.263425350189209,0.019479040056467056,0.3878591060638428,0.36030101776123047,0.29356303811073303,0.29546499252319336,0.34250330924987793,0.4360855221748352,0.4572236239910126,0.4587559998035431,0.4809790849685669,0.43232104182243347,0.42884930968284607,0.38757166266441345,2328.9440684661295,4598.92413367523,0.13236915260736196
250,04,02,01,-695.5316162109375,55.191795349121094,16.764142990112305,20.51937484741211,13.622597694396973,8.313222885131836,4.405873775482178,5.250459671020508,-2.460388422012329,2.8999624252319336,5.373334884643555,0.7400264739990234,-0.37762749195098877,-0.5554707050323486,2.3742153644561768,3.7213990688323975,-1.6570966243743896,1.1785759925842285,-0.4411937892436981,2.26499080657959,0.0018523308681324124,0.5193060040473938,0.5018110275268555,0.4655870199203491,0.48331356048583984,0.5051344037055969,0.5406211614608765,0.49983537197113037,0.5001947283744812,0.5600561499595642,0.5991740822792053,0.6587216854095459,0.6590243577957153,2710.667504738398,6324.481201171875,0.16092936197916666
251,04,02,01,-778.0119018554688,75.42871856689453,16.26128387451172,22.487159729003906,11.808347702026367,5.160181999206543,3.136253833770752,-3.842508554458618,1.4948184490203857,5.093847751617432,0.6732428073883057,6.578343868255615,-0.9559980630874634,1.5010963678359985,2.337261438369751,3.24613094329834,-0.162586510181427,4.097165584564209,0.2721047103404999,3.9751551151275635,0.0007375624845735729,0.5524806976318359,0.6210886836051941,0.5969473123550415,0.6038910150527954,0.6518827080726624,0.7188170552253723,0.6733565926551819,0.7122113108634949,0.6767156720161438,0.6177165508270264,0.6069827079772949,0.5644005537033081,2699.259084829203,5767.615005817819,0.20672997007978725
252,03,02,01,-614.4247436523438,70.82279968261719,-10.070536613464355,14.812029838562012,11.764298439025879,-4.157808303833008,-0.736340343952179,0.09261897951364517,-6.72914457321167,0.9615275263786316,1.296100378036499,1.0999526977539062,-0.04323769733309746,1.8391306400299072,0.22032824158668518,0.2743462324142456,-0.019670940935611725,-2.5204238891601562,2.0678458213806152,1.1675482988357544,0.005229633767157793,0.5825167298316956,0.5896788835525513,0.5367257595062256,0.5698966979980469,0.5527498722076416,0.6049604415893555,0.564222514629364,0.5850751996040344,0.566182553768158,0.6126088500022888,0.5765829682350159,0.5993868112564087,2534.1869037599763,5384.1796875,0.22176605017006804
253,03,02,01,-646.1316528320312,63.434139251708984,-4.706914901733398,12.905927658081055,3.9244544506073,-2.587289571762085,-5.984715461730957,-6.313462734222412,-11.839384078979492,-2.077089548110962,-1.5902198553085327,-6.508151531219482,0.8933514356613159,-4.388482093811035,-2.692124128341675,2.4382760524749756,-8.272143363952637,-2.6038544178009033,-2.6996936798095703,-2.3282277584075928,0.004264756105840206,0.6106954216957092,0.6411839127540588,0.5722107887268066,0.5617722868919373,0.5800428986549377,0.595318615436554,0.5165629386901855,0.5304883718490601,0.5444769859313965,0.5202591419219971,0.5332189202308655,0.6004900336265564,3036.7086951661277,5854.08837890625,0.372548828125
254,03,02,02,-517.9983520507812,48.42935562133789,-10.631230354309082,8.240811347961426,-0.5801833271980286,-1.767224669456482,-10.82508659362793,-8.834173202514648,-18.274192810058594,-4.522710800170898,-0.38373833894729614,-8.764273643493652,-0.25452136993408203,-3.4930553436279297,-7.331166744232178,2.1078622341156006,-9.8682279586792,-3.5537948608398438,-2.6766726970672607,-4.439476013183594,0.010932867415249348,0.4202461838722229,0.43395888805389404,0.41417887806892395,0.4525591731071472,0.4873509109020233,0.5586152672767639,0.49043649435043335,0.5256868600845337,0.5240446925163269,0.4493594765663147,0.4657962918281555,0.4409022033214569,2968.9873096000233,5511.740004595588,0.27724609375
255,03,02,02,-501.1752014160156,58.46690368652344,-11.5166015625,14.094878196716309,12.379080772399902,-5.013620376586914,-1.6033494472503662,-0.1239379346370697,-7.98421049118042,2.571106433868408,-0.6545987725257874,1.3892122507095337,-0.7247251272201538,0.013134432956576347,2.571706771850586,0.06456530839204788,-0.7251478433609009,-3.1747145652770996,-0.015887493267655373,0.6830364465713501,0.012813230976462364,0.43865537643432617,0.3978005051612854,0.40703970193862915,0.4432084262371063,0.5363014936447144,0.5538119077682495,0.524085283279419,0.5490096211433411,0.5145139694213867,0.5176172852516174,0.4955431818962097,0.4767771065235138,2375.714062759212,4895.127310403964,0.17447420445884146
256,04,02,02,-718.9235229492188,57.5497932434082,6.981687545776367,20.40860939025879,5.793910980224609,1.2416638135910034,-1.894858717918396,-3.4604101181030273,-0.7073490619659424,0.8887320756912231,2.0083820819854736,-0.21833141148090363,-2.7708964347839355,1.8708195686340332,1.563978672027588,6.483290195465088,-1.6411784887313843,1.6185109615325928,1.5192091464996338,2.9835526943206787,0.0013735526008531451,0.5576696991920471,0.500129222869873,0.5333683490753174,0.6253120303153992,0.6313207149505615,0.6356919407844543,0.629580020904541,0.5642328262329102,0.5107457041740417,0.49020570516586304,0.5676183700561523,0.6109901070594788,2852.685252713419,6013.032434341755,0.2060408355496454
257,04,02,02,-576.4506225585938,46.00437545776367,7.810309410095215,9.046075820922852,-0.09390342235565186,-1.2395236492156982,-0.4377818703651428,-6.7064032554626465,-8.75999641418457,-6.789092540740967,-3.1118898391723633,-0.1347055584192276,-4.764181137084961,-1.6918476819992065,-0.0514104850590229,0.2337922900915146,-5.854602336883545,-0.5261108875274658,-5.317605495452881,2.010831832885742,0.008992433547973633,0.4726027846336365,0.494386225938797,0.5381593704223633,0.5703192353248596,0.5460383892059326,0.5313565731048584,0.4391719400882721,0.42026934027671814,0.4201746881008148,0.4167086184024811,0.44290757179260254,0.519728422164917,2848.3940226798404,5819.495632223887,0.2316827643407534
258,04,01,02,-597.6019897460938,55.35725784301758,13.421615600585938,15.522631645202637,6.0423808097839355,-1.4063082933425903,-7.608933448791504,-14.791695594787598,-1.3639169931411743,-0.4926775097846985,-7.41303825378418,-1.2367024421691895,1.7799384593963623,-1.1568610668182373,2.4771103858947754,-0.8746175765991211,-2.4996390342712402,-1.1922845840454102,-1.7609325647354126,-1.1408125162124634,0.005132760852575302,0.39390692114830017,0.37396150827407837,0.32205888628959656,0.32203739881515503,0.38290342688560486,0.5289115309715271,0.5101895928382874,0.5235339403152466,0.510471522808075,0.4649067521095276,0.3812602162361145,0.3893129825592041,2833.7876009383876,5656.664117777123,0.14604522897012578
259,04,01,02,-451.6106262207031,5.043634414672852,-29.954322814941406,-7.055865287780762,-14.298759460449219,-19.19611167907715,-14.409077644348145,-19.9364070892334,-10.032179832458496,-3.9324851036071777,-6.720539093017578,1.3286962509155273,7.001753330230713,19.319366455078125,4.243818283081055,1.5961421728134155,-3.4990787506103516,-5.925734043121338,-0.33057987689971924,0.992722749710083,0.030356545001268387,0.5227295756340027,0.5091335773468018,0.4515450596809387,0.3711334764957428,0.3243761956691742,0.3607460558414459,0.3690231442451477,0.3996177017688751,0.4220001697540283,0.3963809311389923,0.39228305220603943,0.46641629934310913,3270.3240045588304,5830.874352952454,0.3014492666794479
260,03,01,02,-447.45416259765625,12.113330841064453,-39.36735153198242,-0.8609060049057007,-12.648237228393555,-22.85712432861328,-7.885983467102051,-18.73348045349121,-3.3548145294189453,-4.48048210144043,-9.546603202819824,5.751380920410156,-1.9031751155853271,11.357211112976074,2.0095105171203613,5.742613315582275,7.211588382720947,4.023827075958252,0.0065480428747832775,1.0897935628890991,0.027920745313167572,0.479531854391098,0.46692773699760437,0.4035268723964691,0.39087361097335815,0.3765212893486023,0.40737685561180115,0.40991517901420593,0.4649500548839569,0.47854775190353394,0.5102494955062866,0.46743205189704895,0.4836602210998535,3401.6585978222056,6187.9421004329815,0.26769284167921686
261,03,01,01,-532.8659057617188,28.382680892944336,-17.28693199157715,10.794168472290039,-9.74670124053955,-15.399162292480469,-5.484082221984863,-13.623806953430176,-2.428992748260498,-6.056988716125488,-7.694343566894531,1.926694631576538,-7.955913543701172,-0.7955088019371033,-4.803353786468506,-0.223876953125,2.057671308517456,10.362008094787598,6.43871545791626,8.573362350463867,0.010229174979031086,0.5145249962806702,0.5159217119216919,0.5211741328239441,0.4488534927368164,0.45033177733421326,0.4828738272190094,0.5441524386405945,0.6225961446762085,0.554481029510498,0.47910618782043457,0.4172959327697754,0.4567434787750244,3406.44465453968,6489.03076171875,0.31942138671875
262,04,01,01,-691.3495483398438,44.53671646118164,-1.15249764919281,9.636155128479004,-4.16454553604126,-4.912642002105713,-4.519445896148682,-11.261094093322754,-9.556130409240723,-6.896284580230713,-4.028088092803955,-7.007079601287842,-6.9422993659973145,-1.0679516792297363,-5.619114398956299,-4.2706298828125,-4.463268280029297,-1.0818666219711304,-5.160126686096191,-0.6141009330749512,0.002463860437273979,0.4783540964126587,0.49230387806892395,0.43257856369018555,0.4704129993915558,0.44002076983451843,0.45367667078971863,0.4916594624519348,0.5573902130126953,0.5716728568077087,0.47768276929855347,0.5030751824378967,0.5117546916007996,3428.9998893422407,6571.314145440924,0.3594619541952055
263,04,01,01,-625.2147216796875,57.53260040283203,2.6987709999084473,14.45468521118164,6.925731658935547,-3.3883819580078125,-0.4204454720020294,-12.167612075805664,-2.529426097869873,-0.46719372272491455,-4.408880233764648,-4.569051265716553,1.3999898433685303,0.11498986184597015,-0.6842447519302368,1.8581748008728027,-0.9535744190216064,-2.2209463119506836,0.14580833911895752,-2.5606577396392822,0.005077292211353779,0.275687038898468,0.31132203340530396,0.3974571228027344,0.3602207601070404,0.3420630395412445,0.37970849871635437,0.494693398475647,0.7547434568405151,0.6706675291061401,0.5013694763183594,0.3461035192012787,0.2921733856201172,2727.3517533374547,5519.351473721591,0.1343661221590909
264,04,01,02,-566.0701904296875,38.57371139526367,-21.961164474487305,0.7742091417312622,-11.924102783203125,-16.088346481323242,-13.564361572265625,-18.07008171081543,-14.756429672241211,2.4459614753723145,-10.749921798706055,-5.929781436920166,3.348024368286133,-7.870168685913086,-0.9242330193519592,-2.566498041152954,-5.875723838806152,4.050746917724609,2.000070571899414,4.271481990814209,0.007921027950942516,0.4932466745376587,0.5113945007324219,0.47382843494415283,0.45455604791641235,0.38893938064575195,0.3770716190338135,0.4317067265510559,0.41936424374580383,0.40993183851242065,0.36484020948410034,0.38868582248687744,0.4542504549026489,3091.134953026124,5769.368446751645,0.345068359375
265,03,01,02,-539.17626953125,49.98602294921875,-21.75693702697754,8.968160629272461,2.3494083881378174,-9.245988845825195,-0.5766804814338684,-10.987698554992676,-1.6982970237731934,-2.5743019580841064,-7.063559055328369,-4.116734027862549,-2.337263345718384,2.079200029373169,-1.9222244024276733,-2.210660934448242,-2.2284505367279053,2.7485623359680176,-0.22613772749900818,5.571924209594727,0.010961540974676609,0.3427218198776245,0.3435617685317993,0.3990299701690674,0.4473857283592224,0.4272552728652954,0.4625547528266907,0.48025593161582947,0.5168999433517456,0.5108498930931091,0.44365397095680237,0.4197319746017456,0.39711785316467285,2619.1038346012588,5150.002396472392,0.1384531968941718
266,04,01,02,-508.57427978515625,28.52361297607422,-30.100278854370117,-7.0842084884643555,-13.479439735412598,-13.122720718383789,-11.583418846130371,-14.455601692199707,-18.726749420166016,-5.379212856292725,-0.9184424877166748,-10.085797309875488,4.123815059661865,7.168634414672852,3.2104580402374268,6.77755069732666,1.6984953880310059,5.259954452514648,2.9430031776428223,4.8900628089904785,0.01678277552127838,0.5189388990402222,0.4324781000614166,0.3790941834449768,0.3969704210758209,0.371888130903244,0.3802700638771057,0.42266398668289185,0.5274930596351624,0.5073251128196716,0.4186859726905823,0.41566216945648193,0.5193790793418884,3323.097591539756,5797.880591415777,0.28303341749237804
267,03,01,02,-538.266845703125,27.862762451171875,-34.459712982177734,-3.164928913116455,-17.960556030273438,-18.11041259765625,-10.728765487670898,-17.09410858154297,-10.758878707885742,-2.5884411334991455,-12.411017417907715,-1.5068985223770142,-9.752803802490234,-2.4275155067443848,-2.066856861114502,-0.8715219497680664,4.315609455108643,3.1371114253997803,1.810621738433838,1.2656420469284058,0.013488094322383404,0.3643963634967804,0.32496294379234314,0.3304172158241272,0.3366726338863373,0.3294174075126648,0.3134126365184784,0.33909693360328674,0.3498356342315674,0.35212546586990356,0.32254186272621155,0.37337806820869446,0.3774304986000061,2532.830067198882,4523.326945754717,0.2588842619889937
268,03,01,01,-629.7025756835938,37.794063568115234,-2.8259243965148926,10.790678977966309,-3.855121374130249,-4.999593734741211,-8.712236404418945,-13.706618309020996,-7.552872657775879,-7.543971538543701,-8.218137741088867,-2.7239344120025635,-7.727684020996094,-0.3003557324409485,-9.889501571655273,-7.720984935760498,-1.9602644443511963,-4.7951531410217285,-8.202143669128418,-3.2246477603912354,0.004579334054142237,0.4168369174003601,0.3964506983757019,0.4625162184238434,0.39652058482170105,0.40716761350631714,0.4279734194278717,0.39390116930007935,0.3683095872402191,0.3872714340686798,0.4683970510959625,0.6340558528900146,0.544279158115387,3205.866789948706,6001.08837890625,0.33960611979166666
269,04,01,01,-695.96044921875,46.32054138183594,7.6893534660339355,1.9500356912612915,-3.18794846534729,-4.344966411590576,0.7063453197479248,-13.32979965209961,-8.221209526062012,-3.172102451324463,-6.01456880569458,-4.713881969451904,-7.080502510070801,-0.29201850295066833,-4.88658332824707,-5.966826438903809,-4.983616828918457,-4.900437831878662,-5.997501373291016,-6.000819206237793,0.0029880283400416374,0.45854055881500244,0.519957959651947,0.5248124599456787,0.524138331413269,0.5375170111656189,0.530741274356842,0.5230370759963989,0.5143067836761475,0.5915800333023071,0.5161246061325073,0.45263761281967163,0.4193667769432068,3447.7768349111766,6212.399471507353,0.27413002961601307
270,03,01,01,-657.4898681640625,58.96513748168945,0.5884116888046265,19.287744522094727,9.234661102294922,-0.8927232027053833,1.1591825485229492,-7.112910747528076,0.5498731732368469,-1.5362721681594849,-1.719766616821289,-2.1691055297851562,-2.3693437576293945,2.2775802612304688,-1.4307092428207397,-2.9578609466552734,-3.3370604515075684,2.455852746963501,-3.356691360473633,2.543226480484009,0.0038096464704722166,0.3988000750541687,0.3936004638671875,0.4110797941684723,0.4873213768005371,0.5779697895050049,0.6386102437973022,0.5458774566650391,0.5565744638442993,0.5523017644882202,0.5054166913032532,0.5496764183044434,0.47260335087776184,2610.148547982502,5701.5615234375,0.17152994791666668
271,04,01,01,-697.4479370117188,44.20607376098633,-7.451764106750488,2.8317174911499023,-9.121197700500488,-4.72969388961792,-11.597469329833984,-13.496731758117676,-9.257131576538086,-7.633267402648926,-8.943408012390137,-2.1493873596191406,-7.688313961029053,-4.19813346862793,-0.9949467182159424,-8.439645767211914,-4.437145709991455,-2.3976762294769287,-5.030330657958984,-5.05055046081543,0.0026489451993256807,0.34526005387306213,0.3552846312522888,0.3711267411708832,0.3048723340034485,0.3030271530151367,0.32166603207588196,0.4011220932006836,0.5447611808776855,0.43980681896209717,0.3425160348415375,0.3346410393714905,0.3272637128829956,2574.644554719529,4640.686753216912,0.26912275326797386
272,01,01,01,-733.2635498046875,40.39079284667969,2.5552382469177246,8.556737899780273,-6.262186050415039,-2.0635690689086914,-8.005223274230957,-8.803505897521973,-3.5355725288391113,-2.4530341625213623,-3.915334463119507,-5.274573802947998,-3.186936140060425,-2.9701731204986572,-5.254031181335449,-2.4696171283721924,-3.2726848125457764,-2.977959156036377,-4.214748382568359,0.30115100741386414,0.0015526157803833485,0.46621158719062805,0.41726046800613403,0.4077652096748352,0.4476217031478882,0.42604437470436096,0.4768121838569641,0.44952020049095154,0.4130859673023224,0.4116831123828888,0.4620921313762665,0.5637746453285217,0.52208012342453,3088.4197202325186,5573.29541015625,0.34267578125
273,01,01,01,-689.0089111328125,63.68582534790039,8.494853973388672,22.28069305419922,6.868986129760742,2.576829433441162,5.466822624206543,-8.619810104370117,2.3204407691955566,-1.3712375164031982,1.8717825412750244,-3.5633060932159424,0.338424414396286,3.389585256576538,-1.9783828258514404,0.8026602864265442,-0.40308642387390137,3.2874302864074707,-0.03893589600920677,3.176307201385498,0.0025183053221553564,0.5311270952224731,0.5038749575614929,0.4562869668006897,0.4725242257118225,0.5314747095108032,0.5816425681114197,0.6150321960449219,0.5907846689224243,0.5542676448822021,0.5499279499053955,0.528247594833374,0.5143691897392273,2526.406185106662,5682.6978670840235,0.16900351821192053
274,01,01,01,-716.6046142578125,35.970497131347656,-6.445513725280762,8.365013122558594,-6.5713019371032715,-6.552096366882324,-7.4792585372924805,-11.141783714294434,-5.286843299865723,-4.268455982208252,-2.56767201423645,-6.24026346206665,-4.695497035980225,-2.0016777515411377,-6.704684257507324,-4.8762664794921875,-4.521637439727783,-2.7735464572906494,-4.453738212585449,-3.066800117492676,0.001537674106657505,0.3566863238811493,0.3872334659099579,0.34379929304122925,0.33771568536758423,0.3298608660697937,0.34734925627708435,0.366054892539978,0.3888973891735077,0.3955586850643158,0.3828679621219635,0.37497955560684204,0.34749913215637207,2501.4899511601084,4622.0302734375,0.25846028645833335
275,01,01,01,-701.2662963867188,54.44819259643555,2.1321070194244385,5.560438632965088,4.690841197967529,-2.3549275398254395,-4.334838390350342,-6.30680513381958,-11.027223587036133,-2.726076126098633,-2.2166950702667236,-5.2758049964904785,0.2731389105319977,-1.3251157999038696,-0.04335702210664749,-7.71116304397583,-2.2463996410369873,-2.1439452171325684,-4.6651201248168945,-3.849517583847046,0.002235658699646592,0.400773823261261,0.39565834403038025,0.44461798667907715,0.4263799488544464,0.4778166711330414,0.5086902976036072,0.4321267306804657,0.485836386680603,0.46429264545440674,0.47927534580230713,0.4951556622982025,0.4927547872066498,3078.0752273518124,5923.002400975319,0.31552920979299365
276,01,01,01,-622.7470092773438,51.61619186401367,-10.745433807373047,5.071316242218018,-5.114169597625732,-2.9169607162475586,-6.022871971130371,-9.095473289489746,-5.540194034576416,-1.6962345838546753,-5.324881553649902,-2.5862159729003906,-6.698277950286865,1.8708118200302124,-6.535526275634766,-2.88116455078125,-3.4690945148468018,-3.238866090774536,-1.4597530364990234,0.18088854849338531,0.005333330016583204,0.47387179732322693,0.43778154253959656,0.4729761779308319,0.5284438133239746,0.4853471517562866,0.5187515020370483,0.4949949383735657,0.5368461608886719,0.5300118923187256,0.4659155607223511,0.46563541889190674,0.5445412993431091,3245.606845960081,5923.017967551764,0.3080096098542945
277,01,01,01,-633.4418334960938,52.2296028137207,3.1718733310699463,8.910082817077637,0.09862146526575089,-10.499573707580566,-14.91930866241455,-6.371249198913574,-6.514567852020264,0.39329439401626587,-8.860244750976562,-2.194514036178589,-3.550961971282959,-6.63995361328125,-1.2738275527954102,-5.330420970916748,-4.168712139129639,-2.8050618171691895,-8.23609447479248,-2.2655694484710693,0.004687474109232426,0.4993281364440918,0.44589492678642273,0.48583588004112244,0.4532126486301422,0.45855027437210083,0.4688144028186798,0.40916967391967773,0.4400489032268524,0.4792177677154541,0.4598884582519531,0.4520086646080017,0.469422847032547,3064.957747244274,5679.589374248798,0.28711563501602566
278,03,01,01,-637.7203979492188,44.65138244628906,-4.47208833694458,0.1227196678519249,-0.0837029442191124,-5.669134140014648,-11.35993766784668,-11.134147644042969,-11.99575138092041,-0.20214414596557617,-5.810988426208496,-7.738762855529785,-2.5535330772399902,-4.7084197998046875,-0.6741254329681396,-7.733663558959961,-5.169915199279785,-1.7268612384796143,-6.423343658447266,-3.1010921001434326,0.004078296944499016,0.44799643754959106,0.4253310263156891,0.4370565414428711,0.4511758089065552,0.5292271375656128,0.5866532325744629,0.4929683208465576,0.5035540461540222,0.5404261946678162,0.5545575618743896,0.5267272591590881,0.5445647835731506,3306.3365144224695,6232.79277473096,0.31645152110927155
279,03,01,02,-495.435546875,33.74700164794922,-22.002174377441406,-7.264477729797363,-6.021633148193359,-12.146574974060059,-15.156643867492676,-10.975202560424805,-16.506284713745117,-2.10957932472229,-6.381852626800537,-9.669556617736816,-7.0795769691467285,-8.304783821105957,-3.4481213092803955,-9.018500328063965,-4.03965950012207,2.788773775100708,-0.8664131760597229,2.186208963394165,0.014782612212002277,0.36878126859664917,0.3941412568092346,0.4093566834926605,0.3975515365600586,0.42074069380760193,0.493431031703949,0.539273738861084,0.5595598816871643,0.5429526567459106,0.5037863850593567,0.4430353343486786,0.40646740794181824,3112.7931572681846,5864.521059782609,0.32047627135093165
280,04,01,01,-748.5816650390625,53.152469635009766,-1.8803740739822388,12.089656829833984,3.4420673847198486,-3.9321463108062744,-11.841841697692871,-7.831116676330566,-4.283969402313232,1.1788796186447144,-3.444514274597168,-2.542994499206543,-4.176083087921143,-2.0757877826690674,-5.394903659820557,-0.2058051973581314,-8.82024097442627,0.17883969843387604,-4.4903998374938965,-3.839646339416504,0.0010097905760630965,0.48684626817703247,0.43538716435432434,0.40835121273994446,0.48954108357429504,0.4955346882343292,0.42606309056282043,0.40514928102493286,0.42325952649116516,0.5431424379348755,0.6893517971038818,0.6240872740745544,0.4821631610393524,3166.0206103336886,5987.418989701705,0.33055055296266234
281,04,01,01,-623.5465698242188,57.338504791259766,-10.458395957946777,5.6385345458984375,0.6445946097373962,-6.662508010864258,-5.956742763519287,-11.484213829040527,-10.781010627746582,-2.0977141857147217,-6.691447734832764,-1.5695693492889404,-7.283014297485352,-5.429019451141357,2.4909021854400635,-6.152636528015137,-7.492376327514648,-1.2570388317108154,-6.094583988189697,-1.9776569604873657,0.005030044354498386,0.4643494784832001,0.4195168912410736,0.4851698875427246,0.4428871273994446,0.44293174147605896,0.4144718050956726,0.3971722424030304,0.39960816502571106,0.4478060305118561,0.5357457995414734,0.5562480688095093,0.5167655348777771,2906.9611351303697,5687.474204009434,0.2732225334119497
282,03,01,01,-584.9826049804688,43.49638366699219,-21.61439323425293,8.839933395385742,-7.185306549072266,-5.85125207901001,-4.940026760101318,-12.593782424926758,-4.777973651885986,-3.0697250366210938,-5.816586971282959,-2.4289979934692383,-8.782560348510742,-0.5739791989326477,-5.759590148925781,-3.518003463745117,-2.640683650970459,-1.421225905418396,-3.450213670730591,1.1343636512756348,0.006777304690331221,0.4859403073787689,0.41142770648002625,0.38716253638267517,0.38952362537384033,0.4235139489173889,0.507596492767334,0.6066578030586243,0.5632452368736267,0.5233921408653259,0.5299038290977478,0.5347149968147278,0.48282280564308167,3112.0743092181847,5901.477989783654,0.3689528245192308
283,03,01,01,-592.99951171875,41.582008361816406,-12.43104076385498,8.126924514770508,-3.2091357707977295,-8.47193431854248,-10.53051471710205,-9.38735294342041,-6.324216842651367,0.12038266658782959,-10.642972946166992,-3.410297393798828,-0.9105661511421204,-5.434818744659424,-3.0564494132995605,-6.803162574768066,-5.426505088806152,-3.251530885696411,-5.2517290115356445,-2.9551045894622803,0.0069127618335187435,0.3734547793865204,0.34203988313674927,0.3862677216529846,0.3213341236114502,0.2806279957294464,0.288250207901001,0.40825971961021423,0.3834180235862732,0.32879024744033813,0.33269375562667847,0.3388129472732544,0.38285839557647705,2622.012120817157,4758.232269287109,0.2517852783203125
