label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
04,-534.0755,42.302437,8.772106,11.190375,-0.31154123,1.9983115,-2.0471394,-6.0232477,-8.270174,-8.070389,-1.4612117,-1.8014028,-5.345742,-1.7494998,-0.38409743,1.3154092,-5.4073544,0.9847796,-3.1582718,2.2079725
01,-684.07935,59.84889,-1.2298054,10.941564,1.1744851,-4.2139063,-1.9868695,-9.007058,-10.888593,-3.7156768,-7.406813,-2.8545303,-8.79748,-2.786793,-1.002555,-8.475758,-8.439201,-2.6317158,-3.8539977,-4.936032
01,-689.8067,57.292587,-2.0106442,11.561603,2.4185512,-3.1357281,-2.041421,-7.870296,-9.19678,0.21258838,-6.80615,-3.8299248,-6.823913,-1.9659154,-0.20253453,-5.8332496,-7.217322,-0.93768084,-4.057013,-3.6645122
01,-664.7933,57.332306,-0.15755795,8.393173,5.9701047,-3.7713342,-6.543561,-12.297526,-9.964402,0.49540702,-7.7655115,-2.3643537,-8.740674,-2.882984,-0.72337556,-8.627339,-8.619534,-1.5152482,-5.7390466,-5.19624
01,-676.56665,52.879017,4.6995564,6.543307,4.0212436,-2.1985795,-2.7790835,-10.583989,-4.5989056,-0.07775544,-8.157342,-2.2910655,-7.150641,-2.611762,-0.9466849,-9.005078,-5.4366064,-2.2013988,-7.016598,-4.2078805
03,-603.41266,56.418907,-20.44373,8.851908,-1.0535457,-8.150206,-3.287621,-12.548078,-7.363233,0.23895669,-6.483325,-0.331464,-10.056836,-3.170527,-0.620148,-8.338936,-6.9845276,-1.7708695,-4.979655,-2.6620083
03,-600.3977,60.840874,-14.167917,8.25946,2.3470573,-7.5158305,-1.7252887,-9.83586,-8.039493,1.4896494,-4.999807,2.0847533,-7.822709,-2.7627761,0.49109384,-5.751363,-5.3635283,0.21526466,-4.5896945,-0.8193106
03,-590.99713,44.18524,-13.11203,6.380166,-1.5251156,-10.263919,-7.8952394,-17.535269,-10.358538,-4.9528675,-9.420124,-1.0093355,-14.429558,-3.7951455,-4.7371926,-9.021164,-9.574347,-3.4576845,-8.9892435,-6.0399346
03,-589.9841,51.99738,-15.560608,6.89488,0.8789907,-12.5179,-7.472877,-16.995262,-10.011953,-1.9349217,-9.682128,-0.05051863,-11.466985,-4.480379,-1.3835639,-9.1694355,-7.602151,-1.255991,-5.7750363,-5.0335646
03,-472.7634,37.119255,-21.52788,3.1366248,-1.4451826,-11.259988,-1.7443843,-4.6674023,-6.2614927,3.766617,-4.0806456,2.6597474,-5.029936,1.1355155,3.535497,1.321747,3.7133286,8.947649,5.822572,9.521617
03,-478.60727,37.166817,-19.111814,4.979646,0.80981684,-10.293923,-1.6959728,-3.6995873,-6.6157894,4.1764283,-4.632713,3.479997,-4.661399,-2.0856748,1.6021245,-2.750824,0.7251171,8.835953,5.361597,12.978203
03,-545.37225,41.27907,-19.261103,3.7109115,-1.6440482,-10.681856,-6.50693,-12.3726225,-10.3348875,1.3816079,-10.442117,-2.0030782,-8.909345,-4.7950983,-1.9354932,-7.9986324,-8.477402,-0.862532,-6.428736,-2.738455
03,-465.7654,30.398857,-30.565237,-6.4619403,-5.3160048,-18.331572,-8.54697,-11.687445,-13.010187,0.8642289,-10.905791,-1.1123346,-6.12166,0.027240133,5.7736692,4.2930036,6.7758255,9.846148,0.11919137,2.74913
04,-623.5466,57.338497,-10.458395,5.6385345,0.6445946,-6.662508,-5.9567432,-11.484214,-10.781011,-2.0977142,-6.6914477,-1.5695693,-7.2830143,-5.429019,2.4909024,-6.1526365,-7.4923754,-1.2570386,-6.094584,-1.9776567
04,-614.50024,63.47204,-7.1632943,9.094846,3.409579,-6.1947756,-5.896202,-16.233355,-10.368601,1.3935119,-8.09517,-0.84273696,-8.258682,-3.978856,1.6308935,-7.874111,-4.575634,-0.08435917,-3.9241035,-0.91960233
04,-651.56744,40.739292,1.4675456,6.215576,2.9159877,0.5742718,-0.88805157,-11.965007,-5.470777,-2.3509207,-4.653137,2.160886,-7.994283,-2.1913114,1.0438623,-7.1146407,-3.566827,0.060006965,-5.016267,-3.4297988
04,-630.83307,50.221184,-6.249569,5.8663096,0.86544055,-4.985634,-5.372423,-16.88741,-9.827648,-3.6021016,-9.449371,-0.17796583,-9.683777,-5.794229,-0.5403916,-9.055775,-6.108428,-2.9506078,-4.6973643,-4.2810636
04,-526.2419,45.812054,-17.376032,2.3568752,-5.259482,-13.120044,-7.3185654,-10.657552,-13.318453,3.2255812,-6.9326982,0.10499399,-2.5443017,-1.4194579,2.9372694,1.3835926,0.24369091,11.539852,6.847461,12.830997
04,-490.9189,39.911655,-27.75021,-6.4102535,-8.596,-17.064943,-10.55283,-16.512245,-13.075808,4.201475,-10.648205,-1.4466066,-6.531295,-0.6592866,6.1791043,6.7062726,7.703662,12.260242,4.6888075,5.3879175
04,-528.5523,34.19794,-22.512163,-5.1868954,-7.447161,-13.803063,-11.742063,-13.538932,-15.531506,1.5790797,-9.630461,-3.8017757,-4.879026,-6.2501655,-2.050132,-4.8745775,-2.9270797,5.6662436,4.227369,8.136876
04,-475.13705,30.674114,-21.341246,-7.7332172,-6.8801985,-16.928871,-10.899493,-11.10009,-14.984144,3.2231781,-9.000354,-1.5562065,-4.5778103,-3.8142803,1.4550084,3.0244942,5.6923265,17.855349,11.15643,11.013469
01,-734.9812,65.467926,2.8632998,11.3500805,9.885126,1.9959953,-1.34409,-1.6805493,-4.6826305,1.2590185,1.7473167,-0.98615783,4.184026,0.86503106,-2.3547711,3.050132,-3.9903293,-0.64888185,1.4070781,0.7836396
01,-726.1653,66.143074,4.4661145,10.5395775,8.342302,3.4548726,-2.172185,-2.881805,-4.076264,2.2444139,1.6239953,-1.0909758,5.0455127,1.6665304,-1.7186533,2.4012668,-4.6201563,1.2935578,0.9372648,0.88895404
01,-719.65247,59.450157,2.221789,9.146833,9.577387,4.163349,-2.7799346,-5.261356,-5.285364,1.7565641,2.7212472,-2.0614328,5.1161747,1.3266398,-1.8929495,5.2119865,-4.6225743,0.69920635,3.0496528,-0.01679105
01,-706.0969,56.12049,-1.7356935,11.499129,6.6266093,3.3549984,-3.2549016,-4.352573,-8.3007765,2.3999367,1.8832896,-3.565655,4.905781,-0.43015048,-2.8129337,4.5335765,-6.0103016,1.0781869,2.3496308,-1.9526107
03,-670.0524,60.49587,-6.364578,10.529393,8.053593,0.9548828,-4.060372,-3.9356985,-8.435374,2.4071307,1.3766085,-3.130577,5.1950917,-0.9875004,-4.92103,4.004762,-5.6868787,0.011288888,1.4225125,-2.7720697
03,-672.36865,60.971977,-5.075591,9.5279455,9.220523,1.9399732,-4.734573,-2.9592056,-9.356763,1.3582919,2.1181853,-3.8931983,4.5902495,-0.3545538,-6.8870454,3.8726926,-6.066606,-0.33123165,2.5462546,-2.9034965
03,-662.13403,54.220673,-1.7470831,9.65583,4.460722,3.974202,-6.4415283,-4.86675,-9.452848,0.47689736,0.56048954,-3.2523737,4.8145394,-2.456141,-3.0101187,2.6847086,-7.1606436,1.9096664,-0.11395892,-2.2315307
03,-642.9858,54.634872,-3.1416068,10.286687,2.2886982,5.404889,-10.42472,-6.7473054,-8.552645,-2.464573,1.9156189,-6.0920544,3.604012,-2.691209,-5.467537,3.4091592,-8.504439,-0.07951775,0.3378767,-2.6979353
03,-587.3476,56.842155,-9.724251,10.861179,8.7594,1.2195269,-9.965165,-3.3263981,-8.047151,0.5835572,0.9498242,-7.6714153,3.98372,-1.2736088,-5.0909147,4.6963463,-5.8703547,-2.1249106,1.5391922,-2.4939492
03,-534.01984,54.642784,-6.2344337,5.68087,0.32703328,0.8040742,-16.442156,-4.6994987,-10.159352,-5.0725474,-1.2586215,-8.45638,-2.284106,-4.1247325,-7.9252224,-0.13922974,-8.4999075,-3.8340046,-1.2362373,-1.1544645
03,-529.17316,35.269135,-7.1255503,-0.21748592,-7.6289372,1.2656432,-16.53287,-7.378176,-9.571943,-5.4454536,-1.8010287,-7.4467187,-2.5545108,-4.969109,-7.54234,-0.2963792,-8.843181,-0.2975509,-0.15337622,-1.7425742
03,-548.0676,40.874435,-7.6582327,0.92900807,-7.0461664,1.2877157,-14.357158,-6.4268193,-8.707417,-4.454822,-1.0427992,-6.2768946,-2.5601244,-2.3221343,-7.629409,0.7849563,-8.441413,-1.1898799,-0.23100059,-4.442963
04,-715.3277,73.454865,16.40184,15.21814,10.807083,5.37317,-0.29188162,-2.2831597,-1.3254758,2.1323211,3.0715823,-0.5744442,3.004765,2.083814,0.010675319,5.0162187,-4.494843,1.167568,0.42192304,0.61865866
04,-726.07935,73.04454,11.395555,14.782148,11.209065,5.3102317,-6.398376,-4.8764415,-2.0685318,1.1952872,1.1297714,-3.6518834,3.1953862,3.5281975,-1.7453787,2.9144123,-5.1706696,0.7349113,0.67414284,-0.5834421
04,-727.17535,69.57117,10.437605,12.411135,10.766111,4.606822,-3.4141936,-3.369993,-1.157326,0.37085193,1.183785,-1.2223182,2.9260814,0.5674189,-0.403535,3.016524,-4.438048,1.1740075,0.79234266,0.98864406
04,-711.11847,65.57781,9.502491,10.112359,7.07047,2.2697165,-5.8005934,-5.336376,-3.847428,0.5118103,0.049521722,-3.201982,4.6775846,1.6228515,-1.095896,2.8908165,-4.827499,0.24324067,1.681051,-1.7431388
04,-670.7058,69.518745,1.1007875,14.55167,8.031265,1.2473178,-6.9649353,-5.0366735,-4.277152,-1.2886127,0.22517602,-3.3916268,4.6535263,0.33612856,-1.4314523,5.868143,-5.8501425,-0.13347785,1.4590347,0.31859314
04,-678.1428,60.992397,7.980986,16.212013,8.115476,2.956462,-6.895694,-3.5031738,-0.8464257,-1.0270686,0.7756479,-2.0451996,2.3022025,0.21722189,0.012442156,3.7628067,-4.7924004,1.0590785,0.3868521,-0.865955
04,-693.19366,67.52835,13.157217,8.957469,8.461554,3.38986,-2.1354768,-2.9075062,-3.6970437,-1.4813538,2.5426192,-1.9977348,4.9898944,1.8118769,-1.583695,3.1554694,-4.7919445,0.84472305,1.0563668,-0.18409058
04,-720.89624,62.431103,18.4932,16.96743,12.890178,5.7100573,0.24133207,-0.7415086,-0.79715776,-0.7248032,1.9959027,-0.9712542,2.9187589,1.2548101,-1.081672,2.1410868,-4.6376023,1.22055,1.4370733,-0.35863066
01,-762.128,42.585453,5.9360723,10.665694,-6.273039,-5.5398383,-4.3264008,-7.8362126,-4.5946198,-3.008135,-2.113607,-4.7919025,-3.2146895,-1.6350712,-4.970383,-1.9506291,-3.4077966,-2.8876448,-3.8238769,0.5267918
01,-755.7063,43.12333,4.966941,11.457064,-5.801589,-3.242952,-6.089873,-6.9912105,-2.1583016,-2.3582814,-2.9730318,-5.5448413,-2.735413,-1.6307521,-3.0870647,-2.3839328,-2.1787667,-2.3976905,-4.1880417,-0.41447067
01,-733.26355,40.390793,2.5552385,8.556738,-6.262186,-2.0635693,-8.005223,-8.803506,-3.5355725,-2.4530344,-3.9153345,-5.274574,-3.1869361,-2.9701731,-5.254031,-2.4696171,-3.2726855,-2.9779594,-4.2147484,0.301151
01,-730.6829,44.713352,3.0795667,7.1613555,-9.47051,-2.0824304,-7.8286214,-9.401327,-2.864133,-4.2437778,-3.6085918,-4.971799,-3.391678,-3.0207288,-5.9953437,-2.6358647,-3.310113,-3.0982661,-3.522321,1.6913273
03,-532.8659,28.38268,-17.286932,10.7941675,-9.746701,-15.399162,-5.4840827,-13.623807,-2.4289923,-6.0569887,-7.6943426,1.9266949,-7.9559126,-0.7955087,-4.803354,-0.22387676,2.0576713,10.362007,6.4387155,8.573362
03,-549.891,29.868822,-12.270893,0.7712917,-7.3076725,-12.121675,-6.062617,-10.1330805,-2.2270622,-5.239875,-6.971278,-3.2224014,-10.397986,-0.9729139,-5.5798764,1.734011,4.631622,8.463392,3.903219,4.9956717
03,-594.387,28.03242,-10.676162,4.738489,-8.223785,-12.211834,-14.317027,-12.749962,-2.305081,-8.955613,-6.5552707,-3.5476365,-5.589236,-5.241661,-8.889854,-6.297854,-6.0920076,-1.2526208,-3.6391647,3.6704957
03,-601.1103,26.650118,-9.448273,2.1582267,-7.0556674,-11.851567,-9.458477,-12.7806635,-5.6408544,-7.980844,-8.677499,-3.6786146,-8.698391,-4.405386,-9.922709,-6.503641,-4.2005744,0.5459937,-1.3853968,6.895827
03,-453.9464,19.565872,-32.203327,-1.3133785,-14.172786,-20.68454,-4.4343295,-14.018625,-6.258831,-2.1739724,-11.592573,8.030156,-1.5586057,10.824629,6.8616576,7.066249,5.0490894,2.4180093,-1.427899,2.1050773
03,-460.74854,19.256666,-31.301521,1.3285902,-14.620315,-16.66022,-6.0171905,-16.125523,-2.7349274,-6.96755,-8.880435,1.8502241,-9.404488,3.8149142,0.5069296,5.8581896,8.199378,9.343125,3.9440691,6.5259466
03,-447.45416,12.113331,-39.367348,-0.860906,-12.648237,-22.857124,-7.8859835,-18.733484,-3.3548145,-4.480482,-9.546603,5.751381,-1.9031749,11.357212,2.00951,5.7426133,7.2115874,4.023828,0.006548043,1.0897936
03,-471.161,13.074657,-30.01429,-0.31176892,-9.8897,-21.365303,-6.319278,-18.191591,-6.6016407,-6.4298787,-8.741637,6.571666,5.410424,13.31505,1.4232224,-0.11371077,0.13136604,2.8212395,-3.4028482,1.7801706
04,-707.8937,47.67964,8.1990595,16.365993,-5.405771,-4.4038925,-8.747082,-7.4246016,-4.771552,-5.119711,-2.6418867,-2.5969262,-3.082485,-0.68715185,-1.7549092,-1.5185225,-3.8278635,0.8957863,-4.1713166,1.5493557
04,-699.2301,45.53642,4.0303187,7.651508,-6.8931813,-4.647416,-8.392313,-7.799117,-3.540869,-6.843242,-5.0875845,-5.1817026,-6.0072684,-1.9041858,-2.7798371,-2.8071907,-5.3411794,-1.7830987,-4.6683035,0.08953828
04,-686.45886,35.581413,3.1630397,11.729861,-8.104622,-4.7707314,-9.54368,-10.93476,-1.8058671,-5.3019223,-3.5668285,-4.183105,-3.4586785,-1.7495855,-5.8159666,-0.66306305,-3.892431,-0.48731902,-4.6569695,1.1100899
04,-676.7027,42.089344,8.005969,11.258187,-5.477024,-2.5068521,-10.297885,-9.736756,-2.871967,-5.7429075,-3.6187596,-3.0856354,-3.0623162,-1.8194566,-4.219918,-1.3334119,-3.918469,-0.0027638727,-4.4610167,0.40232152
04,-620.432,32.768806,-6.404999,6.1707773,-11.5793,-5.440274,-11.438187,-12.549925,-3.772038,-4.2714667,-3.2877061,-2.283215,-6.1212916,-1.9637078,-4.573526,-5.052937,-3.3338478,0.2363484,-1.6867279,2.0129907
04,-679.18713,43.00354,-6.4591193,10.556822,-7.6291013,-5.8816547,-10.100568,-11.099088,-4.688274,-1.1460401,-5.149286,-0.67027205,-5.0185685,0.1160661,-1.7183285,-4.8219447,-3.1441147,1.103566,-3.2068827,1.4925606
04,-614.1206,36.801544,-7.9526997,4.9656105,-12.645061,-8.631868,-12.54807,-14.656124,-5.4252877,-6.1519165,-6.7939425,-1.7347724,-6.7643337,-3.6212676,-4.0504513,-3.6330976,-5.225619,-1.4678285,-4.01247,0.3400256
04,-577.97,32.93108,-16.20545,7.773673,-13.510372,-15.707365,-10.383007,-20.393244,-4.9616084,-5.51787,-12.152453,2.3143187,-10.045511,-3.7206786,-6.094039,-6.0636897,-3.5196743,-1.1302801,-1.9993348,3.2062104
01,-636.3217,69.15096,-2.7197497,12.725104,10.250941,-1.7510829,0.8241923,-1.41178,-4.0439334,-0.9306724,-1.8096211,0.7453785,-1.1931918,1.5889304,-0.14878908,0.9821253,0.7101317,-1.7316465,2.3537652,2.3855076
01,-654.2523,71.00593,0.25832424,16.953459,10.775662,-0.5328196,4.42256,2.372419,-1.8406233,0.43042764,0.6088142,2.836387,0.5981565,2.9577928,1.931086,1.6607192,1.1225834,-0.4967923,2.5172126,2.0467794
01,-637.68665,75.04305,2.2742317,14.18251,12.410488,2.35897,3.0095801,1.3321222,-2.0743613,-0.47600782,0.22420084,3.818591,1.0679661,2.7176855,2.348164,1.416653,-0.18038046,-0.09423224,2.3504581,0.9190167
01,-634.71704,70.92213,2.764373,14.82471,10.849717,-0.26714456,3.9433813,-1.262873,-3.2062502,1.1249578,-0.8268896,2.5041676,1.0973322,1.2159263,2.8439243,1.1249439,0.97418016,0.63560814,3.1902266,1.0656742
03,-614.42474,70.8228,-10.070537,14.81203,11.764298,-4.1578083,-0.7363405,0.09261898,-6.7291446,0.9615275,1.2961005,1.0999527,-0.043237932,1.8391309,0.2203282,0.2743461,-0.019671226,-2.520424,2.0678458,1.1675483
03,-601.3093,69.65793,-6.069337,14.926235,11.226669,-2.2384372,2.634497,0.83744335,-4.8123665,1.7092978,0.55789506,3.440421,0.33985642,0.52167845,1.8105016,1.2233183,1.1062655,-2.8023694,3.2484665,2.530853
03,-606.6058,71.78008,-7.8688083,15.580898,15.031401,0.61777055,-0.95152164,-0.8502314,-3.1154637,-0.3434116,1.0893582,2.6434653,-0.41172826,1.2347277,0.83741856,-0.4318427,-0.2105325,-1.6649032,1.4253333,-1.6033115
03,-599.5504,68.80355,-7.029791,14.400466,14.233462,-1.9484181,-2.0642488,0.45059833,-5.6254473,-1.6705796,-0.67049927,3.5672112,-0.22912034,1.2749984,2.7540739,1.0191052,3.048294,0.5041481,2.3137891,0.3316059
03,-533.131,51.810364,-3.2586935,19.23866,11.644256,1.7991273,4.2808332,5.7844057,-1.6351457,6.6562395,1.5929629,5.3451467,3.3978984,4.1737375,4.2348313,5.1696672,2.804788,2.1744976,4.5190477,3.9039924
03,-541.71533,65.3347,-13.158975,16.666422,14.537423,-3.6372519,0.64625186,2.7837975,-7.064042,2.8388102,2.5541596,1.8093461,-0.35584813,2.4061825,1.9796431,0.619589,1.4566461,-1.1274486,1.733976,1.6881506
03,-501.1752,58.466904,-11.5166,14.094878,12.379081,-5.01362,-1.6033492,-0.12393805,-7.9842105,2.571106,-0.65459895,1.3892123,-0.72472495,0.013134433,2.571707,0.064565405,-0.7251479,-3.1747146,-0.015887562,0.6830365
03,-565.38434,57.650578,-14.009927,16.849869,11.242829,-3.994182,-1.1646855,-0.26065242,-6.3477983,2.3708165,2.173989,2.7111545,-1.1533241,1.1738615,2.449953,-0.026216116,0.8267674,-2.462696,0.8307021,0.96724504
04,-618.49384,67.20184,-1.2607684,15.375298,12.246027,-3.4623773,2.9493222,-0.9131585,-2.79406,1.4962457,-1.6617658,0.63836366,-1.0009875,-0.56688476,0.22950381,1.124687,-0.2788384,-1.8167622,0.65030026,1.2732116
04,-665.58527,69.541565,4.3854837,18.808996,17.373653,1.942594,8.622813,0.81710994,-0.30105275,6.1305127,1.7790703,7.656167,2.6498573,2.4775703,3.0802042,0.8074906,1.8495153,-0.37059885,2.6766474,2.2101343
04,-620.9024,63.582146,-0.9732122,15.725065,14.57138,1.4785231,2.2160327,0.9823911,-0.97490185,2.141297,1.1219945,4.500413,2.9151099,1.9069427,3.0222545,2.2359176,0.4734848,-0.23638126,1.6300942,1.6879866
04,-623.6458,77.22171,0.23421949,16.50073,15.284571,0.99674076,3.28347,-1.7978826,-2.885098,2.749508,-0.7492309,-0.32152337,-1.2780317,0.4171894,-0.47339693,0.5069404,1.0045103,-2.737141,2.1914144,0.61416095
04,-568.54144,57.992054,-0.81887406,14.493489,11.821704,0.17696902,1.9468089,0.36207882,-2.5496376,2.177218,-0.21784313,4.853144,2.0668492,0.8848796,3.0157692,1.1784323,0.85753095,0.37778667,3.3542757,3.014299
04,-565.2312,56.271896,-0.57576925,11.277177,12.119405,1.9898068,1.6011147,0.83504647,-2.483486,3.3670707,0.28453374,3.178399,1.63677,0.72690815,3.445669,2.3868914,1.2374771,0.21865632,1.5980155,3.5166323
04,-595.31976,57.04917,-9.904074,12.732063,12.535551,-3.3829777,0.3169594,-2.1517162,-5.396814,3.466062,-3.7662158,-1.2037222,-0.18038584,-0.6861265,1.7895004,2.0434244,-1.20038,-3.0645595,-0.6367732,0.9147717
04,-599.64954,66.534904,-3.4026358,16.463232,16.671497,3.1808627,1.587768,0.57377183,-0.8033842,5.17863,-0.12097936,1.988204,1.2409242,3.291051,4.61684,4.3923287,1.8853067,0.31628788,1.2515367,2.6983926
01,-661.5667,58.191193,5.4088383,9.654883,-1.2919327,-7.4775696,-9.099822,-5.668266,-6.797688,-1.9755596,-8.943408,-2.409018,-3.683352,-5.1276717,-3.0651617,-6.0311513,-3.2272263,-3.2996473,-5.4554353,-3.1767306
01,-670.09216,58.39964,4.6845403,11.335167,-0.97816366,-8.251136,-9.166169,-5.1550355,-5.4690857,-1.6451371,-8.362344,-2.632574,-3.2971244,-5.144435,-3.336891,-5.746916,-2.3898108,-3.1550012,-5.7274456,-1.4368993
01,-633.44183,52.229603,3.171873,8.910085,0.09862186,-10.499574,-14.919309,-6.371249,-6.514568,0.3932945,-8.860245,-2.194514,-3.550962,-6.6399536,-1.2738276,-5.3304214,-4.168713,-2.8050616,-8.236094,-2.2655694
01,-636.3839,44.869232,4.738224,9.045333,-0.41208917,-9.266584,-11.944972,-7.1834683,-5.074962,-3.7347136,-6.4285593,-1.2290604,-5.7754984,-4.4718122,-4.0488234,-5.6366916,-2.4470103,-2.6096363,-6.970981,-1.611323
03,-592.9995,41.58201,-12.431041,8.1269245,-3.2091362,-8.471935,-10.530515,-9.387353,-6.324217,0.12038283,-10.642973,-3.4102974,-0.91056633,-5.434819,-3.0564492,-6.8031626,-5.426505,-3.251531,-5.251729,-2.9551044
03,-569.51984,40.50502,-7.7093143,10.658953,-2.0181265,-6.0516424,-9.998437,-6.315903,-3.1750062,-0.2882518,-9.076637,-2.4621067,-0.58909106,-4.4180493,-2.377101,-4.448635,-4.093281,-2.5157151,-4.2506795,0.20376548
03,-579.8921,42.03825,-5.0552993,7.797515,-0.127576,-9.144586,-12.423716,-8.202312,-6.4982834,-1.6341772,-9.285015,-4.7471824,-2.2530837,-5.042317,-4.7828155,-4.011909,-5.518024,-4.9064374,-4.9947085,-4.074586
03,-582.38904,38.0973,-8.611992,6.5093946,-1.3421845,-9.222551,-12.209798,-10.012553,-8.226856,1.1971812,-8.553425,-5.5388713,-2.6732419,-4.940216,-5.437307,-3.1135702,-5.532529,-4.837876,-4.50189,-5.095956
03,-537.4491,38.4085,-14.455117,5.0759563,-4.2083964,-8.133909,-11.419348,-10.825452,-7.4235463,1.0247841,-10.265819,-5.092974,-2.2350955,-5.35898,-5.314815,-6.313937,-6.149238,-4.717689,-6.564985,-3.5007496
03,-454.20935,31.768824,-16.721222,7.023214,-4.59352,-12.162506,-9.114482,-7.062933,-6.971735,1.5454298,-9.798448,-3.8638012,-0.34179538,-4.4984107,-4.8541465,-5.4427776,-1.461597,-0.0806752,0.68324715,3.1138275
03,-520.2997,30.160294,-9.865033,6.1674333,-6.341696,-14.019618,-15.071301,-10.621424,-8.65887,-1.4425869,-12.824749,-5.454673,-4.5622687,-6.591767,-3.8412995,-5.4117284,-6.196591,-5.8550024,-8.0382805,-4.8537693
03,-532.0077,36.49461,-9.832738,5.371306,-3.5541039,-11.653275,-11.212517,-9.463956,-7.117258,2.2991405,-8.545972,-5.303557,-0.90355915,-8.027962,-5.808362,-1.9493444,-4.919224,-2.973968,-5.576171,-4.1788344
04,-672.9939,44.957214,-0.16467087,12.0632925,-4.059075,-4.526342,-11.785855,-8.351489,-2.5930016,-3.804093,-8.354722,-3.0076833,-0.8729221,-5.6223655,-2.8908577,-3.8643596,-4.8559394,-0.6470859,-5.751745,-2.545374
04,-667.53015,59.893764,2.780202,10.985769,-3.5093062,-8.975204,-13.539532,-9.3917,-5.081935,-2.3356926,-9.946005,-3.8085113,-0.10566658,-5.852376,-2.7141721,-4.6225185,-6.6419234,-2.2329798,-6.10908,-2.3273783
04,-681.0443,47.078903,2.8520312,9.54769,1.7109511,-5.2426715,-12.976985,-8.656136,-5.011836,-0.56575155,-9.894408,-4.575881,-1.5503263,-5.145274,-3.8772924,-3.235455,-4.4247613,-2.6592033,-5.8109055,-4.4198837
04,-685.3643,46.40027,5.0992746,11.438385,0.6509062,-6.2463803,-15.004068,-7.391802,-6.0762744,-2.3052986,-10.366275,-4.3462405,-3.1453013,-5.1324663,-2.6433377,-5.3669944,-5.217215,-2.3685403,-7.6457357,-3.807551
04,-610.32196,55.348038,-14.150955,11.664515,-0.7657403,-11.348286,-20.042522,-16.762974,-6.4128675,-0.18839626,-13.608869,-3.2459178,2.710743,-8.677486,-5.2858806,-2.1319132,-7.3425446,-2.5613685,-8.327371,-5.2988615
04,-635.3899,50.288456,-7.330674,9.062283,-1.3437189,-7.0321326,-16.397306,-11.4107275,-6.7191715,2.909528,-12.608211,-5.620485,2.9612725,-5.2835255,-5.6848245,-1.7709985,-6.3273926,-2.5199685,-4.560002,-5.8260474
04,-623.4649,50.18771,-0.47347823,8.205064,-1.9808829,-13.494835,-18.29489,-12.760896,-10.751695,-1.8419394,-12.393625,-6.553157,-0.9358688,-8.939325,-6.164592,-6.139322,-9.574334,-4.36846,-8.967924,-5.5998
04,-595.6679,52.406693,-8.834252,8.344981,-0.8858402,-13.366918,-23.427343,-11.561068,-4.377768,-1.4361104,-13.902626,-5.3207927,1.8024179,-5.735297,-4.973165,-5.7806168,-6.452706,-4.6463194,-5.902898,-3.7083282
01,-643.62225,74.6327,9.768425,19.627888,16.9987,7.7044573,9.646175,-5.118489,-4.535581,6.897811,-1.3107886,1.0233557,5.0801883,2.707002,2.1324613,0.8888605,-1.0677793,-0.5652164,-0.17550737,3.4867847
01,-646.49207,68.444695,6.1759677,18.342121,13.930529,5.193265,10.153648,-0.5540792,-3.673033,4.840121,1.3541944,0.5400841,5.5784492,2.630299,0.32695878,1.1333108,-0.669118,-1.3317684,-0.50908506,2.0866926
01,-635.37274,71.09209,7.916001,17.505795,12.680511,5.685966,10.4450035,-4.141078,-7.138372,5.097593,-1.8144993,-0.28831902,5.6403437,0.49389938,-0.07111547,2.052191,-1.0966762,-1.4437532,-1.554633,2.3174865
01,-626.4742,69.071686,5.8214126,16.901184,12.238109,6.5075192,11.826283,-5.3774037,-6.972624,6.4341207,-0.20676738,0.9228055,5.4502106,0.39269578,-0.6277553,3.1464942,-0.23795436,-1.6581603,-0.8229651,2.1656723
03,-610.32825,62.070747,5.6191773,14.539147,11.136419,8.329183,3.4395447,-5.266421,-4.077252,2.8600228,-0.77014107,-0.8819753,3.6392074,-0.05844017,-0.374376,1.0511556,-2.3369064,-0.3202505,-3.8897228,0.7312093
03,-579.80066,57.28166,-2.1504962,15.2309475,10.62264,6.6827073,1.8210497,-6.8973207,-5.4171524,6.5498443,0.08010246,-4.575996,4.3304067,-0.10671638,0.15514751,2.2435446,-4.297068,-1.3004627,-2.9661822,-0.13978606
03,-577.68994,54.461826,-1.4164563,13.572903,9.460748,1.9942281,4.3571706,-6.874316,-7.804007,3.2056587,-1.460966,-2.6394885,5.2327285,-1.6965239,-1.312246,0.0035244497,-1.8685724,0.5698352,-4.2103295,-0.46815562
03,-550.86664,64.329124,-4.914518,14.060354,4.3875732,6.968375,1.4090916,-15.278093,-8.192659,3.2392032,-1.1529623,-4.4222198,4.5892024,0.30151072,-3.3933704,1.8346727,-1.4275208,1.2949512,-3.2853882,1.382308
03,-499.3981,41.73266,0.61494493,6.3036165,-1.3916087,0.15801813,-3.4872603,-3.4868364,-5.9231105,0.16300604,0.2788974,-2.6699111,-0.88039154,-3.3548663,-2.1103826,0.22650652,-5.864351,1.2782342,-2.6428783,-0.7845829
