file,emotion,emotion_label,dataset,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
03-01-03-02-02-02-09.wav,03,happy,ravdess,-506.14844,60.92654,-9.1898775,6.4018183,9.899549,-3.917979,-10.17672,-10.525535,-15.920348,-1.2242752,-4.4813075,-3.6424322,-0.77905506,2.5623324,-7.305006,2.8421009,-6.4194694,-6.236219,-2.0196652,-1.0155766
03-01-04-01-02-02-05.wav,04,sad,ravdess,-746.2041,76.63135,17.053694,22.271168,9.760005,3.4784064,2.51064,-4.3837824,-0.9686715,7.9154577,3.0217357,3.5968697,-2.2024975,2.3287024,0.75306815,3.413691,-3.077324,4.7500997,-0.3098193,3.0824697
03-01-04-01-02-02-11.wav,04,sad,ravdess,-701.6989,58.108837,23.466217,19.86355,9.659947,8.934619,5.5471315,3.4656322,-2.4955785,1.2666886,3.841574,-0.033774152,-0.99556226,-1.731006,3.9427335,2.5526364,-1.1601286,0.28291333,-0.32774234,2.165311
03-01-03-01-02-02-01.wav,03,happy,ravdess,-652.9413,57.430077,0.010460377,18.696972,2.22476,0.8227391,-2.9304018,-5.88654,-13.828531,-3.2289758,0.23192863,-4.210583,2.2034686,-3.8502247,-1.1381657,1.5408062,-7.627944,-1.9434881,-1.5679185,-2.2446237
03-01-03-01-02-02-15.wav,03,happy,ravdess,-599.5504,68.80355,-7.02979,14.400466,14.233462,-1.9484184,-2.0642488,0.45059848,-5.625447,-1.6705796,-0.67049915,3.5672112,-0.22912039,1.2749983,2.7540739,1.0191053,3.0482938,0.504148,2.3137894,0.3316059
03-01-03-02-01-02-15.wav,03,happy,ravdess,-541.71533,65.3347,-13.158975,16.666422,14.537423,-3.6372519,0.64625186,2.7837975,-7.064042,2.8388102,2.5541596,1.8093461,-0.35584816,2.4061825,1.9796433,0.6195889,1.4566461,-1.1274489,1.733976,1.6881506
03-01-03-02-01-02-01.wav,03,happy,ravdess,-560.09265,55.18311,-11.826187,5.802594,2.1097963,-1.5595231,-11.414464,-7.296623,-14.805033,-7.14044,2.9741206,-7.6017413,-1.9297847,-1.6829464,-6.232723,1.0442028,-7.5998793,-5.628976,-2.7525887,-4.3890247
03-01-04-02-01-02-11.wav,04,sad,ravdess,-543.65753,61.059044,5.979833,12.089653,4.671047,1.4388059,-4.6291623,-2.7150195,-7.971101,-4.837079,-1.0365431,-1.7961578,-2.3008666,-2.108753,-2.5746648,1.2601795,-4.9966483,-0.97158587,-5.537666,-1.5958604
03-01-04-02-01-02-05.wav,04,sad,ravdess,-758.38385,72.66763,5.487117,25.311003,13.333626,5.10139,-4.7511973,-1.0098004,-1.1111202,1.6268694,1.7343434,0.7152109,-2.0871496,2.628531,-0.9265933,4.0818954,-0.69720745,0.9300492,1.4810085,0.59710747
03-01-04-02-01-02-04.wav,04,sad,ravdess,-499.88785,17.818071,-15.26798,-2.3462517,-10.897203,-10.355876,-4.4478145,-11.849228,-8.280785,-0.28659526,-2.1624954,1.0188491,1.3347994,13.299484,8.227417,9.213357,2.1680691,1.6909748,1.7807381,2.7575266
03-01-04-02-01-02-10.wav,04,sad,ravdess,-548.14813,62.820095,-12.374049,14.781808,9.319765,-10.157069,-12.776324,-25.173374,-5.1288486,3.268869,-6.2638035,-2.3488064,2.092266,-0.92392445,2.71957,0.9609891,-3.5367732,-2.1478686,-2.8253098,-2.7545075
03-01-03-02-01-02-14.wav,03,happy,ravdess,-460.74854,19.256666,-31.301521,1.3285902,-14.620315,-16.66022,-6.017191,-16.125523,-2.7349274,-6.96755,-8.880435,1.8502241,-9.404488,3.8149142,0.5069296,5.858189,8.199378,9.343125,3.9440694,6.525947
03-01-03-01-02-02-14.wav,03,happy,ravdess,-601.1103,26.650118,-9.448273,2.1582263,-7.0556674,-11.851567,-9.458477,-12.7806635,-5.6408544,-7.980844,-8.677499,-3.6786141,-8.698391,-4.405386,-9.92271,-6.503641,-4.200574,0.5459937,-1.3853968,6.895827
03-01-04-01-02-02-10.wav,04,sad,ravdess,-617.32153,69.17723,12.724193,7.9577594,3.388894,0.010676314,-6.1561527,-13.254262,-0.68454146,0.502685,-7.517813,-2.43765,1.1762447,-3.0620427,3.2579486,-1.606209,-1.580256,0.33308887,-1.3161002,-2.3932083
03-01-04-01-02-02-04.wav,04,sad,ravdess,-601.57855,21.339907,-9.956872,-2.047042,-8.6584,-15.083613,-6.9704027,-17.833303,-10.071756,-4.6991014,-8.747872,-5.749749,-7.3702655,1.9063249,-7.4102426,-0.3913631,-0.66336566,0.9952595,3.808599,8.651912
03-01-03-02-02-02-08.wav,03,happy,ravdess,-542.857,50.076523,-23.35858,9.514232,1.1458147,-11.2716465,-4.1482697,-12.759135,-4.7578206,-2.4611895,-10.034777,-5.176169,-6.0193577,0.56985414,-2.214404,-2.8568184,-1.6785363,1.0125078,-1.6639334,4.2992425
03-01-04-02-02-02-24.wav,04,sad,ravdess,-665.6945,41.19999,-0.7003095,-0.32829344,-8.971956,-5.7730985,-9.341608,-9.479783,-12.533542,-3.252873,-9.54984,-3.2903104,-3.7039113,-5.6472597,-1.6969792,-5.9222145,-3.5599718,-0.68647426,-4.3314476,-0.8618187
03-01-03-02-02-02-20.wav,03,happy,ravdess,-418.5174,10.663337,-31.804667,-13.626986,-17.080858,-17.890171,-12.554501,-15.756513,-7.753479,1.8238289,3.5616326,13.282591,5.4739304,7.519979,-7.8511734,-6.165658,-0.37021604,-5.0001426,-3.2821102,-0.87372243
03-01-04-02-02-02-18.wav,04,sad,ravdess,-501.62622,29.750042,-26.207586,-6.661586,-7.09794,-17.640661,-13.315774,-13.60283,-21.803015,-0.7912006,-3.1546183,-14.189649,1.1442014,-3.2027934,-3.9995205,-1.699926,-3.53778,1.3411301,3.296605,7.0509315
03-01-04-01-01-02-18.wav,04,sad,ravdess,-662.7185,50.355984,-5.8467503,-0.6039736,-5.4123626,-7.5819755,-0.25167012,-10.915496,-13.073168,-1.4896629,-4.395616,-7.824077,-4.014058,-4.7129054,-4.3927407,-4.275018,-5.4876537,-3.9180725,-3.90235,-5.3566837
03-01-03-01-01-02-20.wav,03,happy,ravdess,-630.67645,34.004417,-13.726889,2.3639915,-8.794916,-11.338239,-6.2959213,-15.380865,-6.100688,-8.474646,-4.9381647,-2.5984282,-9.562192,2.5697656,-9.421199,-4.24111,-5.6169605,-4.7517557,-3.9015784,-0.6230097
03-01-04-01-01-02-24.wav,04,sad,ravdess,-723.0257,52.43501,2.2077966,8.739349,-4.309809,-2.789989,-10.111313,-8.09259,-7.051297,-2.5949903,-9.485639,-1.4868451,-5.956495,-0.19642094,-2.6492913,-4.0551224,-1.5953667,-4.0866485,-3.6322107,-3.1219285
03-01-03-01-01-02-08.wav,03,happy,ravdess,-639.822,55.356247,-8.063863,21.948074,5.6498413,-2.0514321,1.350029,-5.5339947,0.3503924,-0.28650856,-0.28097942,-2.9192865,-0.5965702,1.0939041,-0.53622866,-2.2075067,-2.4213212,2.492637,-1.3851957,2.145229
03-01-01-01-01-02-14.wav,01,neutral,ravdess,-755.7063,43.12333,4.9669404,11.457064,-5.8015895,-3.242952,-6.0898724,-6.9912105,-2.1583016,-2.3582814,-2.9730318,-5.544841,-2.735413,-1.6307521,-3.087065,-2.3839328,-2.178767,-2.3976903,-4.1880417,-0.41447073
03-01-01-01-02-02-08.wav,01,neutral,ravdess,-674.7753,65.17509,8.586576,20.967854,5.4541645,4.30021,3.2626774,-6.906722,-1.5377382,0.06642939,1.7041444,-1.6964048,1.6142945,0.782557,-3.0670967,0.08956455,-1.1210333,4.679188,0.0943846,3.037984
03-01-01-01-02-02-20.wav,01,neutral,ravdess,-709.66473,32.97719,-5.682243,6.910596,-5.999404,-7.6773257,-8.2667675,-12.124883,-4.2373233,-4.4067693,-4.299833,-5.232809,-4.880376,-0.55213815,-8.627327,-3.5795763,-4.16299,-2.9365582,-3.3717659,-3.111762
03-01-01-01-02-02-22.wav,01,neutral,ravdess,-681.68506,47.879456,1.6936636,5.4115844,4.6100144,-0.015649533,-5.116139,-11.881537,-11.444393,0.5632721,-1.8743674,-7.07524,-1.5868379,-1.627216,-0.8443885,-5.2167315,-1.4909476,-1.2408534,-5.3253946,-2.3449879
03-01-01-01-01-02-16.wav,01,neutral,ravdess,-670.09216,58.39964,4.6845407,11.335167,-0.97816366,-8.251136,-9.166169,-5.1550355,-5.4690857,-1.6451372,-8.362344,-2.632574,-3.2971244,-5.144435,-3.3368914,-5.746916,-2.3898108,-3.1550012,-5.7274456,-1.4368992
03-01-01-01-01-02-02.wav,01,neutral,ravdess,-646.1801,49.417755,-11.09891,11.778479,-6.1193175,-2.7865245,-5.5846972,-7.0288744,-3.076366,-1.670174,-3.5760722,-2.0476074,-5.773445,0.061867226,-6.356431,-2.875636,-2.5480044,-0.71012264,-2.0607862,-0.22304593
03-01-03-01-01-02-22.wav,03,happy,ravdess,-650.2861,48.10028,-15.731334,-0.7846041,3.653914,-7.6848006,-11.522068,-11.380868,-11.154226,-0.35930794,-6.8090496,-7.2685766,-2.419854,-2.9182878,-0.39800897,-6.9105086,-6.3454633,-2.3131166,-4.706976,-4.017252
03-01-03-02-02-02-22.wav,03,happy,ravdess,-521.8314,35.007202,-15.99068,-8.165666,-0.7539347,-11.042312,-15.298834,-13.726069,-14.846362,-0.13012363,-8.443392,-11.697626,-4.937808,-5.615716,-6.702302,-9.533996,-5.89054,-3.2805693,-2.1886368,2.6479383
03-01-04-01-02-02-12.wav,04,sad,ravdess,-630.83307,50.221184,-6.249569,5.8663096,0.8654405,-4.985634,-5.372423,-16.887407,-9.827648,-3.6021016,-9.449371,-0.17796576,-9.683777,-5.794229,-0.5403917,-9.055775,-6.108428,-2.9506078,-4.6973643,-4.2810636
03-01-04-01-02-02-06.wav,04,sad,ravdess,-743.3496,54.112003,-3.036939,3.0607681,1.5496988,-8.513637,-13.654832,-10.995148,-6.050107,0.12206089,-6.816121,-2.6488585,-5.107862,-5.06745,-3.9416556,-4.4214115,-8.882737,-1.6979876,-6.2557735,-5.0100646
03-01-03-01-02-02-16.wav,03,happy,ravdess,-582.38904,38.0973,-8.611992,6.5093946,-1.3421845,-9.222551,-12.209798,-10.012553,-8.226856,1.1971812,-8.553424,-5.5388713,-2.6732419,-4.940216,-5.4373074,-3.1135702,-5.532529,-4.837876,-4.50189,-5.095956
03-01-03-01-02-02-02.wav,03,happy,ravdess,-593.23737,46.830235,-15.857088,8.831298,-6.524243,-5.755287,-8.941186,-12.57151,-3.4207582,-1.8470572,-7.4247017,-1.6749732,-8.783272,0.0549523,-7.3187838,-4.429307,-3.109885,-3.1098657,-3.4920943,1.3883097
03-01-03-02-01-02-02.wav,03,happy,ravdess,-484.05106,36.137093,-31.03271,6.368518,-9.820409,-15.266206,-8.6173315,-13.688791,-5.406814,-5.569201,-9.62315,-0.3248102,-11.087544,1.0703405,-5.4873924,-4.4346766,2.1433733,1.4166346,-0.77978975,2.0796046
03-01-03-02-01-02-16.wav,03,happy,ravdess,-454.20935,31.768824,-16.721222,7.023214,-4.59352,-12.162506,-9.114482,-7.062933,-6.971735,1.5454298,-9.798448,-3.8638012,-0.34179518,-4.4984107,-4.8541465,-5.4427776,-1.461597,-0.0806752,0.68324715,3.1138277
03-01-04-02-01-02-06.wav,04,sad,ravdess,-696.55304,35.70553,-15.779986,4.736333,-5.264705,-15.448764,-10.032771,-13.716868,-6.1820536,5.7948613,-6.957141,0.2162927,0.48284286,2.0199292,3.9041657,3.555431,1.0650758,6.9294806,-2.5548186,-2.4182756
03-01-04-02-01-02-12.wav,04,sad,ravdess,-490.9189,39.911655,-27.75021,-6.4102535,-8.595999,-17.064943,-10.55283,-16.512245,-13.075808,4.201475,-10.648205,-1.4466068,-6.531295,-0.6592864,6.1791043,6.7062726,7.7036614,12.260242,4.6888075,5.3879175
03-01-04-02-01-02-13.wav,04,sad,ravdess,-678.1428,60.992397,7.980986,16.212013,8.115476,2.956462,-6.895694,-3.5031738,-0.84642595,-1.0270686,0.77564776,-2.0451996,2.3022025,0.21722183,0.012442156,3.7628067,-4.7924004,1.0590785,0.38685188,-0.86595494
03-01-04-02-01-02-07.wav,04,sad,ravdess,-601.03436,60.92427,1.2492051,13.048798,9.865253,-10.200896,-9.73372,-4.2727127,-10.682948,-1.5689579,-7.02538,-6.460744,-0.5034751,-3.445364,-4.347014,0.3909708,-5.6540313,1.8604625,-0.101043426,1.0677185
03-01-03-02-01-02-17.wav,03,happy,ravdess,-418.19305,34.258442,-4.6533246,3.9578068,-0.21194682,1.7331743,-2.405201,-5.624541,-6.783183,-0.8984351,-2.1097178,-3.787397,-1.814594,-3.9740603,-3.9368,-0.3431715,-5.1163373,0.7256649,-1.0327333,0.6313762
03-01-03-02-01-02-03.wav,03,happy,ravdess,-396.45468,44.775715,-17.39508,-3.0589323,-13.056767,-0.72142327,-14.436796,-12.3840885,-11.693839,-14.757229,2.7685714,-9.566244,-7.3765354,0.6371579,-11.287531,-3.1680856,-8.44451,-2.2905738,-4.908761,-6.8006864
03-01-03-01-02-02-03.wav,03,happy,ravdess,-559.2213,53.324924,-4.249674,2.8140566,-2.1775608,3.8542197,-17.30927,-9.156481,-6.833825,-10.610932,1.3839391,-8.377904,-4.6669283,-3.5574877,-5.463818,-2.218249,-7.6799526,-3.3762825,-2.6468115,-5.3199105
03-01-03-01-02-02-17.wav,03,happy,ravdess,-550.86664,64.329124,-4.914518,14.060354,4.3875732,6.968375,1.4090918,-15.278092,-8.192659,3.239203,-1.1529624,-4.4222198,4.5892024,0.3015107,-3.3933704,1.8346727,-1.4275211,1.2949512,-3.2853882,1.382308
03-01-04-01-02-02-07.wav,04,sad,ravdess,-623.72705,74.632,-2.655353,14.574364,7.263277,-9.139997,-6.4060597,-13.081069,-9.573004,-1.0080545,-7.979061,0.14977662,0.27246726,-7.7958355,-2.9902596,0.51728785,-11.687413,0.5405388,-2.491134,-2.8331811
03-01-04-01-02-02-13.wav,04,sad,ravdess,-711.11847,65.57781,9.502491,10.11236,7.07047,2.2697165,-5.8005934,-5.336376,-3.847428,0.5118102,0.049521774,-3.201982,4.6775846,1.6228515,-1.095896,2.8908167,-4.827499,0.24324067,1.6810511,-1.7431388
03-01-03-02-02-02-23.wav,03,happy,ravdess,-544.9565,36.885582,-10.316902,0.32790038,-2.5035307,-8.49224,-8.386478,-5.326605,-14.939258,-4.7719207,-3.1683867,-6.5399976,-5.0483756,-5.8714337,-7.170031,-0.723186,-8.807537,-3.2811027,-4.249179,-3.099562
03-01-03-01-01-02-23.wav,03,happy,ravdess,-583.49677,43.580547,-7.453956,2.4502769,3.951019,-4.914914,-5.6084833,-6.078493,-10.580406,-3.9127967,-3.484834,-4.6296506,-3.355734,-4.060095,-5.7560186,2.6901808,-8.130227,-3.584724,-4.911337,-3.9217572
03-01-01-01-01-02-03.wav,01,neutral,ravdess,-618.7143,67.53399,4.9186773,17.342468,10.384308,2.0096314,-8.098287,-3.235159,0.39646623,-4.0753613,0.09303688,0.7362552,-0.844652,2.690057,-3.9009626,4.0555406,-0.8835737,0.725936,1.4666967,-1.0995821
03-01-01-01-01-02-17.wav,01,neutral,ravdess,-646.49207,68.444695,6.1759677,18.342121,13.930529,5.193265,10.153648,-0.5540793,-3.673033,4.8401203,1.3541946,0.5400843,5.578449,2.630299,0.3269588,1.1333109,-0.66911817,-1.3317682,-0.50908506,2.0866926
03-01-01-01-02-02-23.wav,01,neutral,ravdess,-624.2762,61.34808,-4.1455107,6.582844,13.251948,-7.262891,-2.6887074,-5.0058265,-11.28871,-4.0840545,-0.4524675,-4.1713176,-2.8089464,-0.70498663,-5.9796133,1.3030164,-6.9663587,-2.9408052,-4.308662,-2.7801526
gio-f3-l2.wav,03,happy,emovo,-438.6592,90.94541,1.9755481,24.228107,0.56895363,-18.860289,-4.8103743,-2.0981705,-11.609326,0.591802,-11.396211,-2.3854961,-5.3110814,9.859286,-8.860078,-5.895369,-4.106612,2.7878728,-4.073847,-4.7797413
gio-m2-n4.wav,03,happy,emovo,-381.99146,74.69413,3.889835,33.676838,23.849306,5.745421,-15.931934,9.004342,1.8566414,2.9098525,2.826153,2.0999439,-12.00206,1.8713729,2.4187744,-0.7368127,-7.1200767,3.707809,-11.48251,7.3547783
gio-f2-d1.wav,03,happy,emovo,-351.30362,58.933956,-16.78683,3.5035758,-11.277497,-12.3909,-13.78776,-0.39601347,-8.51129,-0.3186202,-18.486914,-5.9868073,-4.96216,6.0688496,-4.679415,6.225265,7.5801454,6.2701,2.5464654,3.4630728
neu-f1-l2.wav,01,neutral,emovo,-350.7901,72.04277,-22.83917,9.917839,-10.057104,-12.878907,-1.8360302,-4.136229,0.29141212,4.7288036,-3.9289343,6.754178,-5.710007,7.3453536,-1.5116906,-1.7150236,1.0827782,0.6985876,0.3269061,0.7310222
tri-m2-b3.wav,04,sad,emovo,-477.75012,93.08897,30.927399,32.732807,6.9388924,-8.153327,-1.7132993,17.980883,1.9145913,2.2817192,4.4938564,1.7661604,-0.7090329,7.813618,-5.0458426,5.5991936,-6.495215,6.5281105,-3.3842063,2.357965
tri-f1-l3.wav,04,sad,emovo,-522.24536,60.753796,19.092648,22.28986,-0.7572526,3.9602032,13.211737,2.0205657,-1.1762062,2.9248312,2.2181509,3.6591034,-1.085896,3.4093976,1.0061529,2.7151785,-0.29927433,1.0511444,-0.9527433,3.0582402
neu-m2-b2.wav,01,neutral,emovo,-541.0977,44.253643,30.354197,44.456493,14.149866,-5.27206,11.445816,19.217373,-4.4326572,4.155667,-3.8394127,-1.1936905,2.3782244,0.2112587,-4.0676327,3.2199848,-2.7324615,5.2115364,-6.3201528,4.3347387
neu-m2-n1.wav,01,neutral,emovo,-555.3892,69.584595,31.299116,19.800848,6.1039925,-2.4207797,5.1907015,13.938312,-0.2766745,6.222879,-0.3079209,2.3782525,2.3104308,0.9029906,-0.6508499,1.9312985,-3.7287362,4.226308,-3.6966646,1.7188374
neu-m2-b3.wav,01,neutral,emovo,-536.2836,71.71049,29.237324,23.997152,4.9819527,-6.3720946,3.6408215,12.862472,-0.4571344,5.0501566,1.1250074,3.0707965,2.1407008,1.0573119,1.4494773,3.8179743,-5.6067653,4.186705,-5.3118653,1.2875267
tri-f1-l2.wav,04,sad,emovo,-428.065,82.33105,17.034863,28.78434,-1.9829962,-9.779492,10.846513,4.102202,-5.692656,2.7276034,-5.531082,1.9935049,-0.79704905,0.87769866,-1.1902549,2.6697972,-4.1226225,3.367335,-8.550361,3.8257284
tri-m2-n1.wav,04,sad,emovo,-406.88828,115.26971,12.962327,28.189459,1.3065348,-13.370294,-2.3954515,17.685305,-1.4159445,-2.6860309,1.0500735,1.885205,4.1592674,7.834839,-8.865419,5.1988072,-10.89177,8.403484,-4.083535,-0.7201135
tri-m2-b2.wav,04,sad,emovo,-444.83914,68.58842,35.993286,59.67746,12.109887,-11.592364,6.476685,28.368593,-7.457643,-4.833023,-0.6507975,-3.5573113,3.811604,0.2716923,-10.187766,4.0551276,-6.5256276,7.3833137,-10.769046,2.657405
neu-f1-l3.wav,01,neutral,emovo,-415.9841,67.68733,-16.457232,13.174244,-8.316793,-5.1420827,3.6970365,-5.052422,-2.3175185,0.4195779,1.5204899,6.5087833,-4.0209413,7.7690644,-2.9039974,1.2463989,-1.0515412,0.097098716,0.084120534,-0.83673835
gio-m2-n5.wav,03,happy,emovo,-433.5571,73.773094,15.901883,43.26139,25.337858,2.608774,-12.736213,9.426571,2.390285,-1.9481652,0.028576382,1.6675732,-8.1498375,-1.146306,0.65145856,2.9498248,-10.133065,3.6485763,-8.406649,3.288486
gio-f3-l3.wav,03,happy,emovo,-466.9685,88.05545,-2.9379537,18.502192,-4.1933355,-11.495675,-1.4697698,-6.2906857,-11.880797,-2.1131904,-14.400444,-2.4406366,-7.8607354,5.8198805,-4.094923,-6.960788,0.020192157,6.6321,0.11869359,0.5611587
gio-f3-l1.wav,03,happy,emovo,-435.55472,87.72653,-5.316321,24.563793,-1.1153308,-21.018,-2.8770354,-4.528791,-14.253643,-0.3417522,-13.028136,-3.9528024,-8.324049,7.2522416,-7.3094764,-5.8989472,-6.3479667,3.4228368,-2.8787816,-3.521262
neu-f3-l4.wav,01,neutral,emovo,-403.0233,93.856186,-1.0363934,36.64712,3.2406394,-29.160067,-10.227008,-1.8004588,-18.219002,-5.9591823,-10.390096,-1.5796169,-13.189873,6.380887,-5.001391,-2.188609,-2.9933572,-5.4101424,-2.6250777,-0.7281893
gio-f2-d2.wav,03,happy,emovo,-320.91202,62.695614,-24.993408,19.601696,-6.7196264,-17.57365,-23.468594,-2.7095127,-8.227085,-5.3841987,-15.050467,-8.949484,-11.56704,0.5033563,-9.709874,-8.90158,8.359444,9.547035,14.854718,17.257656
neu-f1-l1.wav,01,neutral,emovo,-383.8432,78.158455,-22.216127,17.986591,-8.264978,-10.388282,1.2063998,-7.6546,-0.7903688,2.5645792,-1.7916522,7.577267,-4.2504187,7.265737,-4.7729554,0.19589217,0.48623282,0.19606449,1.0301646,-0.52095515
tri-m2-n3.wav,04,sad,emovo,-441.83002,82.34503,21.605679,41.539406,20.203045,-7.2650366,-10.395651,16.362759,-0.5077446,0.8024909,4.6631103,0.8154787,-0.71440095,13.88946,-6.3458657,6.6366544,-8.88602,3.5504277,1.1347176,0.76750094
neu-m2-b1.wav,01,neutral,emovo,-526.4058,51.923626,17.84843,26.675049,12.677326,-1.9906917,2.6138294,12.026614,-4.0371475,5.5094647,1.1480292,-0.69899774,4.1962175,4.0381546,-1.6536047,6.3747034,-6.4089837,6.0593185,-3.9406803,2.9941332
neu-m2-n2.wav,01,neutral,emovo,-515.7528,57.58418,25.932741,25.599543,-0.12966703,-3.198635,10.011503,11.748885,-7.3014565,6.5427365,-2.8239188,1.507946,5.4208345,2.907164,0.25011197,4.448601,-4.9553523,6.4714313,-5.1449003,1.2639605
gio-f1-l4.wav,03,happy,emovo,-396.5737,57.017277,2.9006946,27.03176,0.89203656,-19.779408,1.5664105,0.0035198212,-6.5874066,0.5751904,-8.690389,0.22926328,-6.074746,3.0374084,-5.722696,-2.086646,-2.381252,-1.8419174,-2.9850123,5.740875
neu-m2-n3.wav,01,neutral,emovo,-516.0221,69.17491,21.943594,31.802393,8.458345,-3.3192868,4.2221375,12.1954365,-4.090204,3.904329,0.66404283,2.720178,2.110109,1.5905406,-3.1180856,2.3943756,-5.978565,4.3123674,-4.9420376,1.2344402
tri-f1-l1.wav,04,sad,emovo,-510.64304,74.38936,21.436768,32.054333,8.443587,-4.5561204,5.1931953,7.106881,-1.2947915,-1.8927094,-0.28878555,-2.198965,3.5204127,6.516626,-5.607912,7.033614,-3.978471,4.820894,-4.71614,1.9603909
tri-m2-n2.wav,04,sad,emovo,-395.69006,83.54214,17.915455,34.548023,2.8094656,-8.899215,-0.7323784,15.405136,-7.177087,1.2020191,-1.6642392,2.0890543,0.736619,12.830229,-7.221771,5.3868694,-9.156627,6.1402307,0.28974786,-0.52539766
tri-m2-b1.wav,04,sad,emovo,-440.74472,62.89449,24.973772,38.119614,7.3790245,-7.703458,-0.25886032,13.460232,-7.6195064,0.6942424,4.1308346,-0.07908349,5.7314663,2.4258077,-3.9351573,6.9679914,-6.7316756,8.838233,-6.447846,3.6811428
tri-f3-l4.wav,04,sad,emovo,-600.063,69.967476,36.451218,36.8793,17.261406,3.7990518,-3.6858706,4.006186,-0.029412974,-0.35986242,-7.8867164,0.90697515,-7.0414658,9.620246,-0.5782756,-0.576576,-1.1131222,2.2867653,-4.6366067,-0.8427558
gio-f3-l4.wav,03,happy,emovo,-452.80258,72.96484,-8.859599,31.461771,8.378685,-19.663132,-1.5805852,-4.337506,-18.176207,1.1800599,-14.165801,-0.88684845,-7.397952,5.405635,-0.27402806,-5.225187,-5.373685,4.116729,-6.544784,-4.6487775
neu-f3-l1.wav,01,neutral,emovo,-436.86853,107.1336,6.89598,35.546383,1.6058375,-22.397856,-6.0162244,-4.0342493,-11.805345,2.4675608,-11.649164,-2.4056206,-6.634926,2.7686906,-5.892576,-1.4237745,-3.6925185,-1.348777,-2.799668,-1.208613
neu-f1-l4.wav,01,neutral,emovo,-385.31296,60.30371,-22.43786,19.225216,-6.874496,-14.113723,0.6347081,-7.9674697,-1.8563805,0.919061,-3.8612862,6.085186,-6.493923,8.266943,-2.764147,-0.19237468,3.7682803,0.85537493,-0.8629748,1.1081022
gio-m2-n2.wav,03,happy,emovo,-383.944,66.25892,16.032267,25.810638,10.115665,9.627444,-13.942605,6.1200047,0.1114699,-0.54178226,0.77189356,2.3629491,-10.535716,7.2030306,2.8318858,2.4443076,-5.620313,1.7397587,-7.8804855,3.7424803
gio-m2-b1.wav,03,happy,emovo,-357.28024,60.417053,9.070145,31.524744,21.826406,0.77705,-21.18264,4.182648,2.0094185,0.59650755,0.7758641,0.5658159,-8.479503,5.917305,-0.02077764,-1.1612426,-3.5714552,1.1394463,-7.798621,0.7758672
gio-f1-l1.wav,03,happy,emovo,-420.06744,68.35729,-0.3341439,27.623453,5.457485,-16.883877,-2.828326,3.7068884,-0.030935848,-1.8943175,-3.6407588,-3.2413948,-2.601885,8.466164,-8.275806,3.5996215,-4.7236047,2.2005887,-2.4614642,1.5793077
neu-f2-d2.wav,01,neutral,emovo,-332.19763,86.55971,-13.52284,22.305584,-0.17994545,-12.846837,-13.852263,4.4760385,-14.443005,0.92261934,-5.8059406,0.41912398,-12.59633,7.644507,-9.410454,-8.510177,0.6529231,-7.9007936,-7.040885,-3.1004536
tri-f1-l4.wav,04,sad,emovo,-456.59256,77.245285,22.038801,29.075315,-5.074459,-0.72296005,13.889916,-8.183433,-2.7490547,1.2107437,-3.1432047,5.7595863,-7.884199,9.549898,-4.528199,3.8463674,-4.5480804,-0.62987083,-2.7690196,2.240977
tri-f2-d2.wav,04,sad,emovo,-449.7968,80.18864,3.4988177,14.291122,-2.6420732,-7.986907,-11.140601,-2.551936,-9.115577,0.7906995,-11.035891,-1.6180212,-7.2476735,-0.6920475,-3.3976934,-2.699132,-5.428562,-1.1801656,-9.321281,-1.8061938
gio-m2-n3.wav,03,happy,emovo,-401.4973,75.98409,8.7931185,29.72432,22.888346,4.0970054,-21.227104,6.0027947,5.356031,-0.69861007,1.3680829,1.8922392,-13.4891205,6.282313,2.7070262,0.92472154,-8.667688,1.8867537,-8.318591,0.59836423
tri-f3-l1.wav,04,sad,emovo,-564.6901,82.077095,31.308037,33.691048,11.215988,-2.8376045,-6.7325273,2.222014,-1.3929139,1.5096323,-9.676777,0.47440004,-5.975186,7.3313713,-4.3719683,-2.510521,-1.7873862,2.250241,-3.918454,-0.7717953
tri-f3-l3.wav,04,sad,emovo,-601.70197,67.2797,31.757746,32.60334,10.01641,5.061986,-1.5915005,1.7121942,1.5931265,1.975607,-7.985344,2.6721785,-9.067062,6.6516376,-0.453803,-1.0805069,-1.8900776,1.891593,-3.3925846,0.8832127
neu-f3-l2.wav,01,neutral,emovo,-375.946,99.39083,-4.479438,27.526756,-0.64630675,-28.507343,-14.249846,-3.3789115,-11.033118,5.2503014,-10.724726,1.2137125,-10.178672,7.624287,-7.566711,-3.3112063,-2.8118696,-3.4520357,-2.8629053,0.02618912
gio-m2-n1.wav,03,happy,emovo,-440.959,87.92285,10.282359,22.633911,17.18454,10.499911,-11.189466,6.0312963,5.6208158,2.569127,2.6093693,4.9737186,-8.66137,1.3802397,6.989898,-0.6922069,-7.0549827,4.3820105,-8.798051,5.2929306
